record_id,municipality_name,construction_cost,units,fees,square_feet,volume
67266000,SAYREVILLE,587500,5,19599,15544,375036
67652000,SAYREVILLE,125000,6,2146,1914,33144
67653000,SAYREVILLE,125000,6,2227,2170,34192
67654000,SAYREVILLE,117000,6,1989,1367,20527
67655000,SAYREVILLE,117000,6,2086,1885,34441
67656000,SAYREVILLE,125000,6,2190,2170,34192
67657000,SAYREVILLE,125000,6,2146,1914,33144
67658000,SAYREVILLE,125000,6,2116,1914,33144
67659000,SAYREVILLE,125000,6,2227,2170,34192
67660000,SAYREVILLE,125000,6,2146,1914,33144
67696000,SAYREVILLE,138000,8,11656,14983,207413
67697000,SAYREVILLE,57480,3,4883,5590,77967
67895000,SAYREVILLE,125000,1,2086,1914,33144
67896000,SAYREVILLE,125000,1,2105,2170,34192
67897000,SAYREVILLE,125000,1,2180,2170,34192
67898000,SAYREVILLE,125000,1,2186,1914,33144
68295000,SAYREVILLE,178000,1,4995,2321,56950
68472000,SAYREVILLE,125000,1,2197,2170,34192
68473000,SAYREVILLE,124000,1,1984,1367,20527
68474000,SAYREVILLE,125000,1,2141,1885,34441
68475000,SAYREVILLE,124000,1,2044,1367,20527
68476000,SAYREVILLE,125000,1,2081,1885,34441
68546000,SAYREVILLE,125000,1,2151,1914,33144
68547000,SAYREVILLE,125000,1,2272,2170,34192
68548000,SAYREVILLE,120000,1,2039,1367,20527
68549000,SAYREVILLE,120000,1,2171,1885,34441
68550000,SAYREVILLE,125000,1,2195,2170,34192
68551000,SAYREVILLE,125000,1,2191,1914,33144
68620000,SAYREVILLE,125000,1,2187,2170,34192
68621000,SAYREVILLE,125000,1,2046,1885,34441
68622000,SAYREVILLE,127000,1,2029,1367,20527
68623000,SAYREVILLE,125000,1,2106,1914,33144
68624000,SAYREVILLE,125000,1,2106,1914,33144
69088000,SAYREVILLE,150000,1,4954,2321,56950
69089000,SAYREVILLE,150000,1,4954,2321,56950
69139000,SAYREVILLE,147000,1,3505,2268,35712
69463000,SAYREVILLE,546000,18,521,15392,140552
69464000,SAYREVILLE,859000,18,753,22241,203071
69465000,SAYREVILLE,859000,18,753,22241,203071
69466000,SAYREVILLE,1097600,23,938,27684,252764
69467000,SAYREVILLE,150000,18,89,2122,24038
69640000,SAYREVILLE,278300,1,3389,1512,3078
69720000,SAYREVILLE,190000,1,2377,776,14175
69830000,SAYREVILLE,913475,18,2114,20351,569828
69876000,SAYREVILLE,162313,1,1860,840,26412
69877000,SAYREVILLE,155229,1,1831,720,22639
69878000,SAYREVILLE,155229,1,1831,720,22639
69879000,SAYREVILLE,155229,1,1831,720,22639
69880000,SAYREVILLE,155229,1,1831,720,22639
69881000,SAYREVILLE,162313,1,1860,840,26412
70239000,SAYREVILLE,174821,9,12798,18807,204745
70333000,SAYREVILLE,116547,6,10896,10125,136496
71200000,SAYREVILLE,180000,1,8272,1200,76477
72063000,SAYREVILLE,31600,1,2923,1730,15224
72125000,SAYREVILLE,230500,1,4572,3964,39640
72329000,SAYREVILLE,245500,1,6776,3287,59100
72691000,SAYREVILLE,160000,1,3585,2257,24625
72799000,SAYREVILLE,1223600,10,13345,15915,223498
72800000,SAYREVILLE,1223600,10,13345,15915,223498
72801000,SAYREVILLE,1223600,10,13345,15915,223498
72802000,SAYREVILLE,1223600,10,13345,15915,223498
72803000,SAYREVILLE,1223600,10,13345,15915,223498
72804000,SAYREVILLE,1456100,12,19769,19098,268198
72805000,SAYREVILLE,1223600,10,13345,15915,223498
72806000,SAYREVILLE,1223600,10,16474,15915,223498
72808000,SAYREVILLE,1223600,10,16474,15915,223498
72809000,SAYREVILLE,1223600,10,16474,15915,223498
72904000,SAYREVILLE,116547,6,11261,10125,136496
73177000,SAYREVILLE,116547,1,11411,10125,136496
74083000,SAYREVILLE,168820,8,15884,10125,196496
74434000,SAYREVILLE,116547,18,17381,19496,208518
74512000,SAYREVILLE,116547,14,13345,14928,159183
74706000,SAYREVILLE,3774609,28,84454,43321,607637
74975000,SAYREVILLE,219848,56,39912,43321,607637
74976000,SAYREVILLE,144769,28,39912,43321,607637
74977000,SAYREVILLE,51538,10,11869,11148,167472
74978000,SAYREVILLE,191571,28,39845,43293,606591
75169000,SAYREVILLE,308500,2,6184,4323,38907
75739000,SAYREVILLE,139750,1,3425,1851,19606
76313000,SAYREVILLE,20000,1,4319,3009,56559
76314000,SAYREVILLE,20000,2,4266,2720,55842
76315000,SAYREVILLE,20000,2,4266,3009,55842
76384000,SAYREVILLE,136282,2,5304,4358,35571
76412000,SAYREVILLE,229200,2,6070,2931,47547
76485000,SAYREVILLE,234150,1,3343,1000,19800
76718000,SAYREVILLE,267500,1,5285,3104,37908
76876000,SAYREVILLE,80000,2,2618,2828,35516
76919000,SAYREVILLE,230500,1,6108,2906,51120
77315000,SAYREVILLE,6306642,52,87605,43485,610239
77471000,SAYREVILLE,310700,1,4901,3445,34120
77472000,SAYREVILLE,310700,2,5059,3456,34160
77637000,SAYREVILLE,111847,40,22385,25523,332510
77650000,SAYREVILLE,235000,2,5551,3232,43396
78362000,SAYREVILLE,4584516,28,73300,36799,475345
78380000,SAYREVILLE,290200,2,6225,3926,35980
78517000,SAYREVILLE,711590,2,5552,3800,32966
55040000,SOUTH AMBOY,698000,5,9614,10439,126684
55050000,SOUTH AMBOY,830000,7,13388,14678,166797
55540000,SOUTH AMBOY,565235,400,21257,109827,549135
57390000,SOUTH AMBOY,1805000,26,34414,30028,521010
58140000,SOUTH AMBOY,193520,1,2298,2189,33430
59680000,SOUTH AMBOY,204000,2,4771,4081,72182
61510000,SOUTH AMBOY,170000,1,2120,2692,27325
64890000,SOUTH AMBOY,259950,1,3149,2635,46451
64900000,SOUTH AMBOY,255000,1,2974,1365,42495
64910000,SOUTH AMBOY,255950,1,3054,7365,44085
65250000,SOUTH AMBOY,471500,2,3181,2762,29936
65970000,SOUTH AMBOY,116500,1,2946,2599,43427
65980000,SOUTH AMBOY,113500,1,2918,1303,41375
66180000,SOUTH AMBOY,195100,1,4309,3884,56810
67260000,SOUTH AMBOY,212500,1,4725,2698,83650
67730000,SOUTH AMBOY,258800,1,3033,2575,45368
69560000,SOUTH AMBOY,353240,1,792,1020,5610
70080000,SOUTH AMBOY,7795000,205,234807,236728,2659500
73330000,SOUTH AMBOY,142500,1,3728,2886,53141
74820000,SOUTH AMBOY,274200,1,2465,2287,26567
74830000,SOUTH AMBOY,270200,1,2465,2287,26567
75180000,SOUTH AMBOY,274200,1,2465,2287,26567
75190000,SOUTH AMBOY,270200,1,2465,2287,26567
75200000,SOUTH AMBOY,274200,1,2465,2287,26567
75210000,SOUTH AMBOY,270200,1,2468,2287,26567
76870000,SOUTH AMBOY,209000,1,2386,2055,35000
78770000,SOUTH AMBOY,123300,1,3031,3368,38978
79887000,SOUTH BRUNSWICK,249273,1,4885,4185,73968
79935000,SOUTH BRUNSWICK,179500,1,4385,2798,67252
79936000,SOUTH BRUNSWICK,179500,1,4432,2798,67252
79937000,SOUTH BRUNSWICK,179500,1,4432,2798,67252
79946000,SOUTH BRUNSWICK,179500,1,4423,2798,66376
80072000,SOUTH BRUNSWICK,199650,1,4416,3074,63204
80348000,SOUTH BRUNSWICK,30000,1,778,3706,16993
80355000,SOUTH BRUNSWICK,351153,1,6444,3638,78499
80362000,SOUTH BRUNSWICK,447071,1,7701,5460,114979
80363000,SOUTH BRUNSWICK,350989,1,6208,4291,100317
80423000,SOUTH BRUNSWICK,259500,1,3812,3016,51559
80918000,SOUTH BRUNSWICK,203050,1,3954,2784,54226
80958000,SOUTH BRUNSWICK,397204,1,6883,4856,112559
81089000,SOUTH BRUNSWICK,189000,1,775,3430,16116
81198000,SOUTH BRUNSWICK,202650,1,4234,3066,63204
81254000,SOUTH BRUNSWICK,201650,1,4406,3137,68347
81480000,SOUTH BRUNSWICK,362440,1,6553,4431,103350
81484000,SOUTH BRUNSWICK,381060,1,1671,2822,12545
81628000,SOUTH BRUNSWICK,35000,1,447,720,9437
81633000,SOUTH BRUNSWICK,190150,1,3938,2782,53211
81655000,SOUTH BRUNSWICK,199650,1,3883,2782,53211
81731000,SOUTH BRUNSWICK,214200,1,8435,5974,133264
81779000,SOUTH BRUNSWICK,297576,1,5358,3669,79140
81781000,SOUTH BRUNSWICK,297576,1,5928,3669,79140
81901000,SOUTH BRUNSWICK,202000,1,4320,3074,63204
82043000,SOUTH BRUNSWICK,24000,1,965,3810,78240
82205000,SOUTH BRUNSWICK,90700,1,749,648,8783
82228000,SOUTH BRUNSWICK,413563,1,7058,5056,114759
82229000,SOUTH BRUNSWICK,350989,1,6414,4291,100371
82231000,SOUTH BRUNSWICK,308700,1,5558,3774,82077
82531000,SOUTH BRUNSWICK,256400,1,9920,6725,167610
82556000,SOUTH BRUNSWICK,446609,1,6891,5056,114959
82557000,SOUTH BRUNSWICK,308700,1,5511,3774,84621
82558000,SOUTH BRUNSWICK,201650,1,3933,2782,53211
82956000,SOUTH BRUNSWICK,12000,1,691,864,11932
83185000,SOUTH BRUNSWICK,251418,1,4539,2778,62121
83199000,SOUTH BRUNSWICK,20000,1,561,1200,15600
83246000,SOUTH BRUNSWICK,397204,1,6750,4856,111841
83506000,SOUTH BRUNSWICK,203350,1,4477,3079,62844
83615000,SOUTH BRUNSWICK,763000,1,9476,8008,148481
83666000,SOUTH BRUNSWICK,330458,1,5654,4040,87337
83972000,SOUTH BRUNSWICK,554200,1,5575,4110,75130
84046000,SOUTH BRUNSWICK,198850,1,4524,3079,64058
84510000,SOUTH BRUNSWICK,307650,1,5404,2076,89531
85278000,SOUTH BRUNSWICK,1500000,1,2176,5428,48966
85639000,SOUTH BRUNSWICK,285750,1,8688,7553,144675
86712000,SOUTH BRUNSWICK,374400,1,6624,5704,101542
86950000,SOUTH BRUNSWICK,608500,1,5461,3925,89766
86974000,SOUTH BRUNSWICK,791000,10,16318,16068,185953
86976000,SOUTH BRUNSWICK,1158250,15,25362,24183,292992
87446000,SOUTH BRUNSWICK,6335000,57,77539,71332,913378
87447000,SOUTH BRUNSWICK,6358000,59,81336,71332,913378
88056000,SOUTH BRUNSWICK,179000,1,3858,2612,31851
88238000,SOUTH BRUNSWICK,393800,1,4388,5309,61104
88254000,SOUTH BRUNSWICK,8476500,29,43918,40256,502030
88281000,SOUTH BRUNSWICK,8531000,32,43146,40256,502030
88389000,SOUTH BRUNSWICK,508500,1,5404,3998,87314
88446000,SOUTH BRUNSWICK,1188250,15,24150,24183,292992
88448000,SOUTH BRUNSWICK,1188250,15,24150,24183,292992
88449000,SOUTH BRUNSWICK,1188250,15,24150,24183,292992
88450000,SOUTH BRUNSWICK,811000,15,15908,16068,185953
88766000,SOUTH BRUNSWICK,469000,1,5083,33944,77900
88846000,SOUTH BRUNSWICK,811000,10,15680,16068,185953
88847000,SOUTH BRUNSWICK,811000,10,15680,16068,185953
88848000,SOUTH BRUNSWICK,1163500,15,24151,24183,292992
88849000,SOUTH BRUNSWICK,1163500,15,24151,24183,292992
89234000,SOUTH BRUNSWICK,1188290,15,24151,24183,292992
90247000,SOUTH BRUNSWICK,1188250,15,24103,26509,259389
90478000,SOUTH BRUNSWICK,811000,10,16983,16068,185953
90529000,SOUTH BRUNSWICK,17000,1,220,385,4224
90785000,SOUTH BRUNSWICK,580500,1,6321,4200,97555
91188000,SOUTH BRUNSWICK,620200,1,7706,5193,121576
91386000,SOUTH BRUNSWICK,489200,1,7838,5981,132372
91418000,SOUTH BRUNSWICK,600000,1,6828,3945,100191
91424000,SOUTH BRUNSWICK,600000,1,6673,39450,100191
91841000,SOUTH BRUNSWICK,517100,1,6067,5041,97690
91847000,SOUTH BRUNSWICK,517100,1,6082,5041,97690
92001000,SOUTH BRUNSWICK,179000,1,2296,1750,29175
92169000,SOUTH BRUNSWICK,932500,1,6340,8645,96570
92366000,SOUTH BRUNSWICK,355000,1,5694,3816,86084
92624000,SOUTH BRUNSWICK,287500,1,7985,5536,127709
93232000,SOUTH BRUNSWICK,572500,1,6082,4075,91396
93673000,SOUTH BRUNSWICK,411000,1,5088,3713,70791
94276000,SOUTH BRUNSWICK,611600,1,5792,4618,87685
94660000,SOUTH BRUNSWICK,811000,1,17613,18066,176458
94729000,SOUTH BRUNSWICK,382500,1,4682,3622,67174
94998000,SOUTH BRUNSWICK,200000,1,3581,3851,48983
94999000,SOUTH BRUNSWICK,200000,1,3656,3869,50009
95000000,SOUTH BRUNSWICK,200000,1,3543,3807,47996
95138000,SOUTH BRUNSWICK,95000,1,1055,5127,20508
95139000,SOUTH BRUNSWICK,95000,1,1008,5127,20508
95292000,SOUTH BRUNSWICK,526000,1,6659,4151,58808
95330000,SOUTH BRUNSWICK,346000,1,3832,4139,55882
95711000,SOUTH BRUNSWICK,527000,1,5741,4114,58385
95798000,SOUTH BRUNSWICK,81000,1,15019,18066,176458
95799000,SOUTH BRUNSWICK,811000,1,14971,18066,176458
95800000,SOUTH BRUNSWICK,811000,1,15073,18066,176458
95801000,SOUTH BRUNSWICK,811000,1,15074,18066,176458
96165000,SOUTH BRUNSWICK,200000,1,3406,3807,47633
96166000,SOUTH BRUNSWICK,200000,1,3323,3827,47698
96167000,SOUTH BRUNSWICK,200000,1,3505,3869,50009
96311000,SOUTH BRUNSWICK,200000,1,3409,3827,47698
96312000,SOUTH BRUNSWICK,200000,1,3409,3827,47698
96314000,SOUTH BRUNSWICK,200000,1,3505,3869,50009
96315000,SOUTH BRUNSWICK,200000,1,3406,3807,47633
96316000,SOUTH BRUNSWICK,200000,1,3406,3807,47633
96436000,SOUTH BRUNSWICK,769800,1,5294,3374,84350
96548000,SOUTH BRUNSWICK,200000,1,3406,3807,47633
96549000,SOUTH BRUNSWICK,200000,1,3429,3807,47633
96550000,SOUTH BRUNSWICK,199000,1,4025,3551,52482
96551000,SOUTH BRUNSWICK,200000,1,3406,3807,47633
96552000,SOUTH BRUNSWICK,199000,1,4107,4002,56069
96553000,SOUTH BRUNSWICK,199000,1,4827,4321,69587
96554000,SOUTH BRUNSWICK,199000,1,5134,4901,77395
96555000,SOUTH BRUNSWICK,200000,1,3361,3827,47698
96556000,SOUTH BRUNSWICK,527000,1,6301,4151,58808
96558000,SOUTH BRUNSWICK,199000,1,4843,4832,67997
96654000,SOUTH BRUNSWICK,200000,1,3371,3913,48622
96655000,SOUTH BRUNSWICK,200000,1,3330,3807,47633
96656000,SOUTH BRUNSWICK,200000,1,3330,3807,47633
96657000,SOUTH BRUNSWICK,200000,1,3330,3807,47633
96974000,SOUTH BRUNSWICK,130000,1,726,1196,10785
97103000,SOUTH BRUNSWICK,201000,1,3447,3913,48622
97104000,SOUTH BRUNSWICK,201000,1,3406,3807,47633
97107000,SOUTH BRUNSWICK,201000,1,3406,3807,47633
97109000,SOUTH BRUNSWICK,201000,1,3438,3937,48983
97110000,SOUTH BRUNSWICK,201000,1,3409,3827,47698
97122000,SOUTH BRUNSWICK,201000,1,3448,3869,50009
97126000,SOUTH BRUNSWICK,201000,1,3406,3807,47633
97127000,SOUTH BRUNSWICK,201000,1,3462,3937,48983
97213000,SOUTH BRUNSWICK,811000,1,15779,18066,176458
97215000,SOUTH BRUNSWICK,811000,1,15779,18066,176458
97216000,SOUTH BRUNSWICK,811000,1,15779,18066,176458
97217000,SOUTH BRUNSWICK,811000,1,15779,18066,176458
97459000,SOUTH BRUNSWICK,440000,1,2715,4151,58808
97698000,SOUTH BRUNSWICK,201000,1,3443,3869,50009
97699000,SOUTH BRUNSWICK,201000,1,3443,3869,50009
97700000,SOUTH BRUNSWICK,201000,1,3356,3913,48622
97701000,SOUTH BRUNSWICK,201000,1,3443,3869,50009
98128000,SOUTH BRUNSWICK,201000,1,3385,3913,48622
98132000,SOUTH BRUNSWICK,201000,1,3443,3869,50009
98136000,SOUTH BRUNSWICK,201000,1,3395,3869,50009
98137000,SOUTH BRUNSWICK,201000,1,3395,3869,50009
98413000,SOUTH BRUNSWICK,404000,1,978,1506,6024
98441000,SOUTH BRUNSWICK,200000,1,3485,3827,47698
98442000,SOUTH BRUNSWICK,200000,1,3530,3807,47633
98444000,SOUTH BRUNSWICK,200000,1,3538,3937,48983
98445000,SOUTH BRUNSWICK,200000,1,3629,3869,50009
98448000,SOUTH BRUNSWICK,200000,1,3530,3851,48059
98449000,SOUTH BRUNSWICK,200000,1,3629,3869,50009
98450000,SOUTH BRUNSWICK,200000,1,3501,3807,47633
98456000,SOUTH BRUNSWICK,200000,1,3629,3869,50009
98457000,SOUTH BRUNSWICK,200000,1,3482,1454,47633
98458000,SOUTH BRUNSWICK,200000,1,3485,3827,47698
98609000,SOUTH BRUNSWICK,200000,1,3513,3851,48059
98610000,SOUTH BRUNSWICK,200000,1,3643,3869,50009
98611000,SOUTH BRUNSWICK,200000,1,3667,3869,50009
98612000,SOUTH BRUNSWICK,200000,1,3643,3869,50009
98613000,SOUTH BRUNSWICK,200000,1,3643,3869,50009
98614000,SOUTH BRUNSWICK,200000,1,3537,3913,48622
98620000,SOUTH BRUNSWICK,200000,1,3485,3827,47698
98621000,SOUTH BRUNSWICK,200000,1,3530,3807,47633
98622000,SOUTH BRUNSWICK,200000,1,3629,3869,50009
98623000,SOUTH BRUNSWICK,200000,1,3530,3807,47633
98624000,SOUTH BRUNSWICK,200000,1,3485,3827,47698
54833000,SOUTH PLAINFIELD,206000,1,3099,2556,45209
55265000,SOUTH PLAINFIELD,246375,1,4101,26976,26976
55289000,SOUTH PLAINFIELD,181175,1,3327,2494,44972
55375000,SOUTH PLAINFIELD,246375,1,4101,2687,26976
55889000,SOUTH PLAINFIELD,340500,1,3797,3389,23285
56117000,SOUTH PLAINFIELD,154500,1,3138,2332,31700
56181000,SOUTH PLAINFIELD,240500,1,3475,2445,46450
56581000,SOUTH PLAINFIELD,28000,1,3182,3033,41440
56966000,SOUTH PLAINFIELD,388000,68,42850,45540,772900
57686000,SOUTH PLAINFIELD,304000,1,4997,4323,89600
57913000,SOUTH PLAINFIELD,186500,1,3483,2499,47070
57930000,SOUTH PLAINFIELD,42050,6,7449,6750,200259
57952000,SOUTH PLAINFIELD,298350,1,3174,2621,55578
57996000,SOUTH PLAINFIELD,42050,1,6148,18888,200259
58363000,SOUTH PLAINFIELD,52050,16,18943,11289,422488
58412000,SOUTH PLAINFIELD,216000,1,3802,2760,49870
58487000,SOUTH PLAINFIELD,260500,8,8970,9494,263668
58523000,SOUTH PLAINFIELD,260500,7,7942,8354,233089
58639000,SOUTH PLAINFIELD,141000,1,25882,38256,571449
58927000,SOUTH PLAINFIELD,160100,1,3881,2919,49826
59089000,SOUTH PLAINFIELD,255700,1,3766,2968,62883
59092000,SOUTH PLAINFIELD,164200,1,3937,3440,56084
59098000,SOUTH PLAINFIELD,180000,1,3640,2791,50606
59631000,SOUTH PLAINFIELD,25000,1,424,1476,14760
59632000,SOUTH PLAINFIELD,25000,1,424,1476,14760
59633000,SOUTH PLAINFIELD,25000,1,424,1476,14760
60273000,SOUTH PLAINFIELD,331000,1,3479,2499,47070
60529000,SOUTH PLAINFIELD,160500,12,11397,8300,248692
60818000,SOUTH PLAINFIELD,696600,1,5006,4217,75141
61335000,SOUTH PLAINFIELD,116500,1,3638,2875,42490
63041000,SOUTH PLAINFIELD,322300,1,4188,6298,54626
63334000,SOUTH PLAINFIELD,101000,6,8023,2100,272468
63438000,SOUTH PLAINFIELD,192500,1,3602,3116,55294
63526000,SOUTH PLAINFIELD,111100,1,3461,2875,42490
63572000,SOUTH PLAINFIELD,442000,1,3821,3245,50125
63672000,SOUTH PLAINFIELD,440000,1,3996,3245,50125
63686000,SOUTH PLAINFIELD,441000,1,3996,3245,50125
63801000,SOUTH PLAINFIELD,228000,1,3157,2200,19800
64093000,SOUTH PLAINFIELD,101000,7,7723,2392,317312
64124000,SOUTH PLAINFIELD,201000,1,4063,3134,29711
20416000,SOUTH RIVER,186000,1,3357,3170,30302
21000000,SOUTH RIVER,178500,1,2905,2309,24588
21079000,SOUTH RIVER,126000,1,1215,18772,22624
21119000,SOUTH RIVER,178000,1,2923,2346,24921
21143000,SOUTH RIVER,20000,1,453,704,8448
21436000,SOUTH RIVER,257450,1,3515,1428,36060
21449000,SOUTH RIVER,52400,1,4407,1260,40719
21488000,SOUTH RIVER,47000,1,2702,420,15092
21524000,SOUTH RIVER,62137,1,3371,2371,21970
21959000,SOUTH RIVER,286000,1,2786,2128,18632
22534000,SOUTH RIVER,180000,1,3882,2337,33630
22647000,SOUTH RIVER,239900,1,3004,1675,20843
22698000,SOUTH RIVER,325000,1,4918,8976,88304
22716000,SOUTH RIVER,49638,1,711,1020,13244
22736000,SOUTH RIVER,249885,1,3574,1921,38420
22811000,SOUTH RIVER,197500,1,2850,2363,24588
22875000,SOUTH RIVER,401000,1,8053,8764,144895
22959000,SOUTH RIVER,600000,1,6254,1850,72492
00000242,SPOTSWOOD,273851,1,3670,2096,37142
00000634,SPOTSWOOD,174800,1,4363,2652,53012
00001537,SPOTSWOOD,236500,1,3516,2208,38360
10012910,SPOTSWOOD,174800,1,4363,2652,53012
10013064,SPOTSWOOD,273851,1,3670,2096,37142
10000346,WOODBRIDGE,330000,1,2835,5910,60104
10000447,WOODBRIDGE,253700,1,2122,2088,37680
10000454,WOODBRIDGE,237600,1,3642,4754,81719
10001172,WOODBRIDGE,875000,1,4909,6712,91119
10002531,WOODBRIDGE,163500,1,2193,2203,33263
10002878,WOODBRIDGE,20000000,1,111318,200025,2144992
10003662,WOODBRIDGE,138500,1,2259,2744,44200
10003850,WOODBRIDGE,11750000,56,84635,101822,1436866
10003982,WOODBRIDGE,190800,1,2529,2845,50120
10004316,WOODBRIDGE,277000,1,3284,3486,63035
10004317,WOODBRIDGE,277000,1,3176,3341,58547
10004318,WOODBRIDGE,277000,1,3312,3662,64251
10004319,WOODBRIDGE,277000,1,3437,3389,59599
10004407,WOODBRIDGE,290000,1,3584,4350,64770
10004431,WOODBRIDGE,241000,1,2841,4919,55152
10004669,WOODBRIDGE,267000,1,3204,3396,59710
10004670,WOODBRIDGE,267000,1,3258,3440,62022
10004671,WOODBRIDGE,267000,1,3203,3395,59698
10004672,WOODBRIDGE,267000,1,3291,3510,64463
10004702,WOODBRIDGE,570000,1,4536,6370,97277
10004705,WOODBRIDGE,235000,1,2243,2876,44370
10004863,WOODBRIDGE,378500,2,2187,3864,17388
10004872,WOODBRIDGE,800000,1,0,14859,65840
10005565,WOODBRIDGE,298750,1,2558,2859,44029
10005932,WOODBRIDGE,526000,1,5572,6399,121099
10005952,WOODBRIDGE,255300,1,2569,2777,50738
10005957,WOODBRIDGE,302000,1,3278,3414,61578
10005995,WOODBRIDGE,213800,1,3056,3453,47151
10006371,WOODBRIDGE,10100000,75,0,63576,773968
10006377,WOODBRIDGE,1165100,1,3388,2664,65758
10007030,WOODBRIDGE,173500,1,2475,2000,31364
10007035,WOODBRIDGE,399500,1,4309,4266,108628
10007098,WOODBRIDGE,283500,1,2411,2242,34465
10007100,WOODBRIDGE,415000,1,3983,8562,98494
10007365,WOODBRIDGE,196700,1,2372,2363,42039
10007378,WOODBRIDGE,185000,1,3160,3083,50951
10007379,WOODBRIDGE,184500,1,3066,3098,49116
10007380,WOODBRIDGE,184500,1,3066,3098,49116
10008233,WOODBRIDGE,135000,1,2937,3232,61056
10008302,WOODBRIDGE,263500,1,1828,2027,31220
10008593,WOODBRIDGE,191400,1,1692,2252,27700
10008899,WOODBRIDGE,198000,1,2273,2450,37900
10009253,WOODBRIDGE,209700,1,3053,2938,48715
10009258,WOODBRIDGE,601000,1,3557,3694,68953
10009274,WOODBRIDGE,228600,1,2647,3687,44829
10009278,WOODBRIDGE,247800,1,3449,4121,77415
10009393,WOODBRIDGE,283000,1,2679,2866,51172
10009394,WOODBRIDGE,283000,1,2679,2866,51172
10009526,WOODBRIDGE,298800,1,3136,3228,64451
10009527,WOODBRIDGE,298800,1,3125,3253,63981
10009623,WOODBRIDGE,460000,1,5191,8792,111240
10009945,WOODBRIDGE,207600,1,2390,2224,38134
10010312,WOODBRIDGE,221000,1,2101,1695,34409
10010383,WOODBRIDGE,392500,1,4712,3987,74941
10010702,WOODBRIDGE,294500,1,2432,2208,40132
10010730,WOODBRIDGE,353950,1,3215,2723,53720
10010839,WOODBRIDGE,17500000,113,115943,124140,1459010
10010876,WOODBRIDGE,242500,1,3983,4144,73713
10011050,WOODBRIDGE,208000,1,2336,2908,40561
10011051,WOODBRIDGE,240900,1,2441,2290,39203
10011443,WOODBRIDGE,257500,1,2468,2263,38571
10011445,WOODBRIDGE,354600,1,3957,3938,71058
10011450,WOODBRIDGE,262200,1,2586,3168,53474
10012018,WOODBRIDGE,529500,2,4171,3112,71248
10012620,WOODBRIDGE,207950,1,2334,2471,38421
10013177,WOODBRIDGE,269000,1,2259,2434,44147
10013251,WOODBRIDGE,256200,1,3570,1872,57200
10013409,WOODBRIDGE,585500,1,3137,3888,66347
10013449,WOODBRIDGE,300750,1,3504,2870,50225
10013472,WOODBRIDGE,215200,1,2461,2359,41109
10013793,WOODBRIDGE,1000000,1,4958,5846,110349
11111130,WOODBRIDGE,221500,1,2920,3036,53400
11111140,WOODBRIDGE,222000,1,2430,2728,44376
11112870,WOODBRIDGE,17545000,124,166219,162170,2441740
11117770,WOODBRIDGE,159500,1,2895,2879,52187
11117780,WOODBRIDGE,159500,1,2864,2826,51247
11119450,WOODBRIDGE,224500,1,2539,2353,41475
11123790,WOODBRIDGE,196600,1,2309,2117,39500
11127080,WOODBRIDGE,207000,1,2820,3097,55596
11127090,WOODBRIDGE,202000,1,2775,2908,53800
11127450,WOODBRIDGE,172500,1,3094,3421,63469
11127830,WOODBRIDGE,212000,1,2120,2560,35942
11127850,WOODBRIDGE,212000,1,2119,2560,35893
11127870,WOODBRIDGE,120000,6,1483,12505,62525
11128850,WOODBRIDGE,174300,1,3817,5682,91900
11131870,WOODBRIDGE,468500,1,3680,4048,79427
11133870,WOODBRIDGE,216000,1,2404,2653,41799
11135510,WOODBRIDGE,212000,1,1983,2537,31205
11135520,WOODBRIDGE,212000,1,1991,1451,31513
11135530,WOODBRIDGE,212000,1,1991,1451,31500
11136280,WOODBRIDGE,90000,1,1764,1250,35633
11136290,WOODBRIDGE,90000,1,1974,1250,35633
11137180,WOODBRIDGE,1113000,1,7654,6724,163818
11137820,WOODBRIDGE,42200,1,2287,2487,42171
11137850,WOODBRIDGE,164000,1,2766,3177,56286
11139050,WOODBRIDGE,7683052,84,92297,116327,1194761
11141890,WOODBRIDGE,61056079,279,295110,447066,4901550
11142230,WOODBRIDGE,206500,2,3259,3939,61500
11142340,WOODBRIDGE,222160,1,2561,2720,61192
11142720,WOODBRIDGE,7397398,66,70228,82287,817585
11142800,WOODBRIDGE,7003541,73,80473,93147,1036351
11143130,WOODBRIDGE,212000,1,2414,24972,41541
11148230,WOODBRIDGE,30000,2,485,2045,20450
11148650,WOODBRIDGE,6789428,76,80649,97937,978566
11151590,WOODBRIDGE,111000,39,2495,46937,79235
11152600,WOODBRIDGE,297375,1,2468,3691,37764
11152820,WOODBRIDGE,170500,1,2479,2541,47158
11152830,WOODBRIDGE,170550,1,2504,2975,47290
11153710,WOODBRIDGE,6950130,77,85944,94750,1090712
11155930,WOODBRIDGE,4460120,39,41253,46937,356557
11157760,WOODBRIDGE,241000,1,3101,3216,46976
11158460,WOODBRIDGE,127000,2,3165,3078,59154
11158720,WOODBRIDGE,232500,1,2034,2537,31205
11158730,WOODBRIDGE,232500,1,2042,2561,31500
11159060,WOODBRIDGE,225000,1,2888,3314,60225
11161570,WOODBRIDGE,924500,1,6960,7995,144358
11162100,WOODBRIDGE,358000,1,3831,4558,81745
11162270,WOODBRIDGE,217100,1,1995,1883,33579
11162950,WOODBRIDGE,279500,1,2178,3248,30795
11164100,WOODBRIDGE,204100,1,2045,1883,33579
